sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
253;SDS011;590;48.773;8.847;2019-05-06T02:51:16;Jul 25;;;Jun 85;;
253;SDS011;590;48.773;8.847;2019-05-06T02:53:47;Aug 60;;;08. Okt;;
253;SDS011;590;48.773;8.847;2019-05-06T02:56:15;Sep 28;;;Jul 78;;
253;SDS011;590;48.773;8.847;2019-05-06T02:58:43;Jul 83;;;Jul 25;;
253;SDS011;590;48.773;8.847;2019-05-06T03:01:11;Sep 28;;;Jul 70;;
253;SDS011;590;48.773;8.847;2019-05-06T03:03:40;Jul 58;;;Jun 95;;
253;SDS011;590;48.773;8.847;2019-05-06T03:06:07;Aug 50;;;Jul 97;;
253;SDS011;590;48.773;8.847;2019-05-06T03:08:35;Sep 28;;;Jul 67;;
253;SDS011;590;48.773;8.847;2019-05-06T03:11:03;10. Mrz;;;Jul 60;;
253;SDS011;590;48.773;8.847;2019-05-06T03:13:31;Jul 97;;;Jul 58;;
253;SDS011;590;48.773;8.847;2019-05-06T03:16:00;Sep 28;;;Aug 53;;
253;SDS011;590;48.773;8.847;2019-05-06T03:18:28;Okt 50;;;Sep 95;;
253;SDS011;590;48.773;8.847;2019-05-06T03:20:56;Sep 88;;;Sep 38;;
253;SDS011;590;48.773;8.847;2019-05-06T03:23:43;13.93;;;Sep 93;;
253;SDS011;590;48.773;8.847;2019-05-06T03:26:16;Nov 40;;;Okt 45;;
253;SDS011;590;48.773;8.847;2019-05-06T03:28:44;Okt 40;;;Sep 90;;
253;SDS011;590;48.773;8.847;2019-05-06T03:31:12;09. Mai;;;Jul 55;;
253;SDS011;590;48.773;8.847;2019-05-06T03:33:40;Jul 92;;;Jul 53;;
253;SDS011;590;48.773;8.847;2019-05-06T03:36:08;Sep 60;;;Aug 80;;
253;SDS011;590;48.773;8.847;2019-05-06T03:38:37;Sep 88;;;Aug 40;;
253;SDS011;590;48.773;8.847;2019-05-06T03:41:05;Sep 80;;;Aug 90;;
253;SDS011;590;48.773;8.847;2019-05-06T03:43:33;Sep 80;;;Sep 30;;
253;SDS011;590;48.773;8.847;2019-05-06T03:46:01;Sep 83;;;Sep 33;;
253;SDS011;590;48.773;8.847;2019-05-06T03:48:54;Aug 83;;;Aug 20;;
253;SDS011;590;48.773;8.847;2019-05-06T03:51:25;Sep 30;;;Aug 80;;
253;SDS011;590;48.773;8.847;2019-05-06T03:53:53;Aug 58;;;08. Aug;;
253;SDS011;590;48.773;8.847;2019-05-06T03:56:23;9.00;;;Aug 13;;
253;SDS011;590;48.773;8.847;2019-05-06T03:58:53;Sep 15;;;08. Mai;;
253;SDS011;590;48.773;8.847;2019-05-06T04:01:23;Aug 23;;;Jul 33;;
253;SDS011;590;48.773;8.847;2019-05-06T04:03:51;Dez 15;;;Aug 73;;
253;SDS011;590;48.773;8.847;2019-05-06T04:06:19;Okt 68;;;Sep 83;;
253;SDS011;590;48.773;8.847;2019-05-06T04:08:47;Dez 80;;;Nov 33;;
253;SDS011;590;48.773;8.847;2019-05-06T04:11:15;19. Jul;;;18. Mai;;
253;SDS011;590;48.773;8.847;2019-05-06T04:13:44;16.48;;;15.63;;
253;SDS011;590;48.773;8.847;2019-05-06T04:16:14;14.85;;;14. Mai;;
